eval_id,rfq_id,vendor_id,vendor_name,bid_total_usd,delivery_days,price_score,delivery_score,quality_score,relationship_score,composite_score,selected,month_index,awarded
EVAL-RFQ-0133-V002,RFQ-0133,V002,Tanaka Electrical KK,167140.26,47,6.91,31.91,90.0,89.0,39.24,True,12,False
EVAL-RFQ-0133-V021,RFQ-0133,V021,Helios Micro Systems,166719.0,51,7.15,29.41,82.0,40.0,32.08,True,12,False
EVAL-RFQ-0133-V018,RFQ-0133,V018,Guangzhou Mech & Elec Co.,179553.15,29,0.0,51.72,50.6,54.0,31.04,False,12,False
EVAL-RFQ-0134-V017,RFQ-0134,V017,Türk Makina A.Ş.,44367.6,15,14.46,100.0,73.0,61.0,56.49,True,12,True
EVAL-RFQ-0134-V004,RFQ-0134,V004,Strömberg Hydraulics AB,47036.4,19,9.32,78.95,93.0,100.0,56.01,True,12,False
EVAL-RFQ-0134-V007,RFQ-0134,V007,Nakamura Tooling Co.,50074.8,18,3.46,83.33,92.0,96.0,54.38,True,12,False
EVAL-RFQ-0134-V009,RFQ-0134,V009,Fischer & Söhne KG,49080.0,36,5.38,41.67,89.0,100.0,42.45,True,12,False
EVAL-RFQ-0134-V022,RFQ-0134,V022,Andean Precision SRL,43467.6,30,16.2,50.0,70.0,40.0,39.48,True,12,False
EVAL-RFQ-0134-V019,RFQ-0134,V019,Emerald Isle Castings Ltd,51870.0,32,0.0,46.88,87.0,75.0,38.96,False,12,False
EVAL-RFQ-0134-V024,RFQ-0134,V024,BalticTech UAB,46626.0,43,10.11,34.88,80.0,40.0,34.51,False,12,False
EVAL-RFQ-0135-V016,RFQ-0135,V016,Precision Arc Systems,137969.82,20,4.17,100.0,68.0,54.0,50.67,True,12,True
EVAL-RFQ-0135-V002,RFQ-0135,V002,Tanaka Electrical KK,142098.84,35,1.3,57.14,90.0,89.0,44.56,True,12,False
EVAL-RFQ-0135-V006,RFQ-0135,V006,Bright Spark Electronics Ltd,129351.6,42,10.15,47.62,72.0,61.0,38.85,True,12,False
EVAL-RFQ-0135-V021,RFQ-0135,V021,Helios Micro Systems,143967.6,42,0.0,47.62,82.0,40.0,34.69,True,12,False
EVAL-RFQ-0136-V020,RFQ-0136,V020,Rajasthan Rare Earths Ltd,82010.57,10,2.95,100.0,80.8,61.0,53.44,True,12,True
EVAL-RFQ-0136-V014,RFQ-0136,V014,Coastal Alloys Pty Ltd,80052.21,15,5.27,66.67,79.0,68.0,44.71,True,12,False
EVAL-RFQ-0136-V015,RFQ-0136,V015,Nordic Steel AS,84503.8,29,0.0,34.48,90.0,100.0,38.34,True,12,False
EVAL-RFQ-0136-V003,RFQ-0136,V003,Patel Alloys Pvt Ltd,77533.51,52,8.25,19.23,82.8,75.0,33.13,True,12,False
EVAL-RFQ-0137-V006,RFQ-0137,V006,Bright Spark Electronics Ltd,140522.3,19,19.01,100.0,72.0,61.0,58.1,True,12,True
EVAL-RFQ-0137-V021,RFQ-0137,V021,Helios Micro Systems,145613.5,24,16.07,79.17,82.0,40.0,50.58,True,12,False
EVAL-RFQ-0137-V002,RFQ-0137,V002,Tanaka Electrical KK,148077.7,41,14.65,46.34,90.0,89.0,46.66,True,12,False
EVAL-RFQ-0137-V016,RFQ-0137,V016,Precision Arc Systems,173500.4,53,0.0,35.85,68.0,54.0,29.75,True,12,False
EVAL-RFQ-0138-V020,RFQ-0138,V020,Rajasthan Rare Earths Ltd,44871.26,10,5.07,100.0,80.8,61.0,54.29,True,12,True
EVAL-RFQ-0138-V008,RFQ-0138,V008,Delta Composites Inc.,43847.91,22,7.23,45.45,76.0,68.0,38.53,True,12,False
EVAL-RFQ-0138-V015,RFQ-0138,V015,Nordic Steel AS,44943.0,37,4.91,27.03,90.0,100.0,38.07,True,12,False
EVAL-RFQ-0138-V012,RFQ-0138,V012,Indra Copper Works,43731.86,53,7.48,18.87,85.8,82.0,34.01,True,12,False
EVAL-RFQ-0138-V003,RFQ-0138,V003,Patel Alloys Pvt Ltd,42273.85,53,10.56,18.87,82.8,75.0,33.95,True,12,False
EVAL-RFQ-0138-V023,RFQ-0138,V023,Sahara Industrial FZE,47266.11,40,0.0,25.0,68.0,40.0,25.1,False,12,False
EVAL-RFQ-0139-V002,RFQ-0139,V002,Tanaka Electrical KK,7072.69,12,9.06,100.0,90.0,89.0,60.52,True,12,True
EVAL-RFQ-0139-V016,RFQ-0139,V016,Precision Arc Systems,6673.14,13,14.2,92.31,68.0,54.0,52.37,True,12,False
EVAL-RFQ-0139-V013,RFQ-0139,V013,Vantage Sensors GmbH,6924.66,27,10.97,44.44,88.0,89.0,44.22,True,12,False
EVAL-RFQ-0139-V021,RFQ-0139,V021,Helios Micro Systems,6829.03,28,12.19,42.86,82.0,40.0,38.14,True,12,False
EVAL-RFQ-0139-V006,RFQ-0139,V006,Bright Spark Electronics Ltd,7777.47,30,0.0,40.0,72.0,61.0,32.5,True,12,False
EVAL-RFQ-0140-V016,RFQ-0140,V016,Precision Arc Systems,26136.91,17,0.0,100.0,68.0,54.0,49.0,True,12,True
EVAL-RFQ-0140-V013,RFQ-0140,V013,Vantage Sensors GmbH,23826.25,31,8.84,54.84,88.0,89.0,46.49,True,12,False
EVAL-RFQ-0140-V002,RFQ-0140,V002,Tanaka Electrical KK,24436.98,33,6.5,51.52,90.0,89.0,44.96,True,12,False
EVAL-RFQ-0140-V011,RFQ-0140,V011,Solaris Power Components,23394.46,39,10.49,43.59,70.0,54.0,36.67,True,12,False
EVAL-RFQ-0140-V021,RFQ-0140,V021,Helios Micro Systems,24250.26,48,7.22,35.42,82.0,40.0,33.91,True,12,False
EVAL-RFQ-0141-V013,RFQ-0141,V013,Vantage Sensors GmbH,1603.5,15,4.72,100.0,88.0,89.0,58.39,True,12,True
EVAL-RFQ-0141-V006,RFQ-0141,V006,Bright Spark Electronics Ltd,1558.5,26,7.4,57.69,72.0,61.0,40.77,True,12,False
EVAL-RFQ-0141-V021,RFQ-0141,V021,Helios Micro Systems,1506.0,31,10.52,48.39,82.0,40.0,39.12,True,12,False
EVAL-RFQ-0141-V016,RFQ-0141,V016,Precision Arc Systems,1491.0,46,11.41,32.61,68.0,54.0,33.35,True,12,False
EVAL-RFQ-0141-V011,RFQ-0141,V011,Solaris Power Components,1683.0,47,0.0,31.91,70.0,54.0,28.97,True,12,False
EVAL-RFQ-0142-V017,RFQ-0142,V017,Türk Makina A.Ş.,19870.4,16,15.86,100.0,73.0,61.0,57.05,True,12,True
EVAL-RFQ-0142-V004,RFQ-0142,V004,Strömberg Hydraulics AB,22651.2,28,4.09,57.14,93.0,100.0,47.38,True,12,False
EVAL-RFQ-0142-V019,RFQ-0142,V019,Emerald Isle Castings Ltd,23262.8,32,1.5,50.0,87.0,75.0,40.5,True,12,False
EVAL-RFQ-0142-V007,RFQ-0142,V007,Nakamura Tooling Co.,23617.0,42,0.0,38.1,92.0,96.0,39.43,True,12,False
EVAL-RFQ-0142-V010,RFQ-0142,V010,Adriatic Fastenings d.o.o.,21260.8,50,9.98,32.0,74.0,61.0,34.49,True,12,False
EVAL-RFQ-0142-V024,RFQ-0142,V024,BalticTech UAB,23007.6,39,2.58,41.03,80.0,40.0,33.34,False,12,False
EVAL-RFQ-0143-V013,RFQ-0143,V013,Vantage Sensors GmbH,178911.7,11,4.08,100.0,88.0,89.0,58.13,True,13,True
EVAL-RFQ-0143-V002,RFQ-0143,V002,Tanaka Electrical KK,181445.5,14,2.72,78.57,90.0,89.0,51.56,True,13,False
EVAL-RFQ-0143-V006,RFQ-0143,V006,Bright Spark Electronics Ltd,163413.7,39,12.39,28.21,72.0,61.0,33.92,True,13,False
EVAL-RFQ-0143-V021,RFQ-0143,V021,Helios Micro Systems,186525.4,25,0.0,44.0,82.0,40.0,33.6,True,13,False
EVAL-RFQ-0143-V011,RFQ-0143,V011,Solaris Power Components,164930.7,48,11.58,22.92,70.0,54.0,30.91,True,13,False
EVAL-RFQ-0144-V011,RFQ-0144,V011,Solaris Power Components,37018.51,35,16.88,100.0,70.0,54.0,56.15,True,13,True
EVAL-RFQ-0144-V006,RFQ-0144,V006,Bright Spark Electronics Ltd,44533.64,40,0.0,87.5,72.0,61.0,46.75,True,13,False
EVAL-RFQ-0144-V002,RFQ-0144,V002,Tanaka Electrical KK,44527.38,53,0.01,66.04,90.0,89.0,46.72,True,13,False
EVAL-RFQ-0145-V022,RFQ-0145,V022,Andean Precision SRL,21156.0,16,8.31,100.0,70.0,40.0,51.32,True,13,True
EVAL-RFQ-0145-V024,RFQ-0145,V024,BalticTech UAB,22634.0,20,1.91,80.0,80.0,40.0,44.76,True,13,False
EVAL-RFQ-0145-V001,RFQ-0145,V001,Kovacs Precision GmbH,23074.0,31,0.0,51.61,91.0,100.0,43.68,True,13,False
EVAL-RFQ-0145-V007,RFQ-0145,V007,Nakamura Tooling Co.,22904.0,40,0.74,40.0,92.0,96.0,40.29,True,13,False
EVAL-RFQ-0145-V009,RFQ-0145,V009,Fischer & Söhne KG,22192.0,46,3.82,34.78,89.0,100.0,39.76,True,13,False
EVAL-RFQ-0145-V010,RFQ-0145,V010,Adriatic Fastenings d.o.o.,20366.0,48,11.74,33.33,74.0,61.0,35.59,False,13,False
EVAL-RFQ-0145-V017,RFQ-0145,V017,Türk Makina A.Ş.,20906.0,48,9.4,33.33,73.0,61.0,34.46,False,13,False
EVAL-RFQ-0146-V021,RFQ-0146,V021,Helios Micro Systems,146599.81,34,3.17,97.06,82.0,40.0,50.79,True,13,True
EVAL-RFQ-0146-V013,RFQ-0146,V013,Vantage Sensors GmbH,148931.66,43,1.63,76.74,88.0,89.0,50.17,True,13,False
EVAL-RFQ-0146-V016,RFQ-0146,V016,Precision Arc Systems,151398.1,33,0.0,100.0,68.0,54.0,49.0,True,13,False
EVAL-RFQ-0146-V011,RFQ-0146,V011,Solaris Power Components,131763.61,42,12.97,78.57,70.0,54.0,48.16,True,13,False
EVAL-RFQ-0146-V002,RFQ-0146,V002,Tanaka Electrical KK,147689.05,51,2.45,64.71,90.0,89.0,47.29,True,13,False
EVAL-RFQ-0147-V021,RFQ-0147,V021,Helios Micro Systems,31081.5,13,0.76,100.0,82.0,40.0,50.71,True,13,True
EVAL-RFQ-0147-V011,RFQ-0147,V011,Solaris Power Components,25201.5,17,19.54,76.47,70.0,54.0,50.16,True,13,False
EVAL-RFQ-0147-V006,RFQ-0147,V006,Bright Spark Electronics Ltd,28961.0,18,7.53,72.22,72.0,61.0,45.18,True,13,False
EVAL-RFQ-0147-V016,RFQ-0147,V016,Precision Arc Systems,31251.0,15,0.22,86.67,68.0,54.0,45.09,True,13,False
EVAL-RFQ-0147-V002,RFQ-0147,V002,Tanaka Electrical KK,31321.0,24,0.0,54.17,90.0,89.0,43.15,True,13,False
EVAL-RFQ-0147-V013,RFQ-0147,V013,Vantage Sensors GmbH,31132.0,39,0.6,33.33,88.0,89.0,36.74,False,13,False
EVAL-RFQ-0148-V006,RFQ-0148,V006,Bright Spark Electronics Ltd,119747.58,31,1.72,100.0,72.0,61.0,51.19,True,13,True
EVAL-RFQ-0148-V002,RFQ-0148,V002,Tanaka Electrical KK,120591.87,42,1.03,73.81,90.0,89.0,49.45,True,13,False
EVAL-RFQ-0148-V013,RFQ-0148,V013,Vantage Sensors GmbH,121471.56,42,0.31,73.81,88.0,89.0,48.77,True,13,False
EVAL-RFQ-0148-V021,RFQ-0148,V021,Helios Micro Systems,121845.03,53,0.0,58.49,82.0,40.0,37.95,True,13,False
EVAL-RFQ-0149-V002,RFQ-0149,V002,Tanaka Electrical KK,8550.0,31,1.91,96.77,90.0,89.0,56.7,True,13,True
EVAL-RFQ-0149-V013,RFQ-0149,V013,Vantage Sensors GmbH,8716.25,30,0.0,100.0,88.0,89.0,56.5,True,13,False
EVAL-RFQ-0149-V021,RFQ-0149,V021,Helios Micro Systems,8417.5,30,3.43,100.0,82.0,40.0,51.77,True,13,False
EVAL-RFQ-0149-V016,RFQ-0149,V016,Precision Arc Systems,6850.0,43,21.41,69.77,68.0,54.0,48.49,True,13,False
EVAL-RFQ-0150-V016,RFQ-0150,V016,Precision Arc Systems,58913.4,12,20.27,100.0,68.0,54.0,57.11,True,13,True
EVAL-RFQ-0150-V013,RFQ-0150,V013,Vantage Sensors GmbH,63685.44,16,13.81,75.0,88.0,89.0,54.52,True,13,False
EVAL-RFQ-0150-V002,RFQ-0150,V002,Tanaka Electrical KK,65245.44,23,11.7,52.17,90.0,89.0,47.23,True,13,False
EVAL-RFQ-0150-V021,RFQ-0150,V021,Helios Micro Systems,62403.12,28,15.55,42.86,82.0,40.0,39.48,True,13,False
EVAL-RFQ-0150-V006,RFQ-0150,V006,Bright Spark Electronics Ltd,73890.96,36,0.0,33.33,72.0,61.0,30.5,True,13,False
EVAL-RFQ-0151-V006,RFQ-0151,V006,Bright Spark Electronics Ltd,42372.9,30,14.15,100.0,72.0,61.0,56.16,True,13,True
EVAL-RFQ-0151-V002,RFQ-0151,V002,Tanaka Electrical KK,49006.56,54,0.7,55.56,90.0,89.0,43.85,True,13,False
EVAL-RFQ-0151-V021,RFQ-0151,V021,Helios Micro Systems,49354.32,46,0.0,65.22,82.0,40.0,39.97,True,13,False
EVAL-RFQ-0152-V001,RFQ-0152,V001,Kovacs Precision GmbH,8536.52,18,4.03,100.0,91.0,100.0,59.81,True,13,True
EVAL-RFQ-0152-V004,RFQ-0152,V004,Strömberg Hydraulics AB,8373.91,31,5.86,58.06,93.0,100.0,48.36,True,13,False
EVAL-RFQ-0152-V007,RFQ-0152,V007,Nakamura Tooling Co.,8882.95,27,0.14,66.67,92.0,96.0,48.05,True,13,False
EVAL-RFQ-0152-V022,RFQ-0152,V022,Andean Precision SRL,7596.21,28,14.6,64.29,70.0,40.0,43.13,True,13,False
EVAL-RFQ-0152-V010,RFQ-0152,V010,Adriatic Fastenings d.o.o.,7507.33,39,15.6,46.15,74.0,61.0,40.99,True,13,False
EVAL-RFQ-0152-V019,RFQ-0152,V019,Emerald Isle Castings Ltd,8895.07,42,0.0,42.86,87.0,75.0,37.76,False,13,False
EVAL-RFQ-0152-V024,RFQ-0152,V024,BalticTech UAB,8393.1,35,5.64,51.43,80.0,40.0,37.69,False,13,False
EVAL-RFQ-0152-V017,RFQ-0152,V017,Türk Makina A.Ş.,8053.74,42,9.46,42.86,73.0,61.0,37.34,False,13,False
EVAL-RFQ-0153-V002,RFQ-0153,V002,Tanaka Electrical KK,149971.11,23,2.15,100.0,90.0,89.0,57.76,True,14,True
EVAL-RFQ-0153-V006,RFQ-0153,V006,Bright Spark Electronics Ltd,153260.26,30,0.0,76.67,72.0,61.0,43.5,True,14,False
EVAL-RFQ-0153-V013,RFQ-0153,V013,Vantage Sensors GmbH,146611.31,51,4.34,45.1,88.0,89.0,41.76,True,14,False
EVAL-RFQ-0154-V016,RFQ-0154,V016,Precision Arc Systems,3310.45,11,7.18,100.0,68.0,54.0,51.87,True,14,True
EVAL-RFQ-0154-V002,RFQ-0154,V002,Tanaka Electrical KK,3497.65,42,1.93,26.19,90.0,89.0,35.53,True,14,False
EVAL-RFQ-0154-V013,RFQ-0154,V013,Vantage Sensors GmbH,3566.55,42,0.0,26.19,88.0,89.0,34.36,True,14,False
EVAL-RFQ-0154-V011,RFQ-0154,V011,Solaris Power Components,3392.35,36,4.88,30.56,70.0,54.0,30.52,True,14,False
EVAL-RFQ-0154-V021,RFQ-0154,V021,Helios Micro Systems,3530.8,38,1.0,28.95,82.0,40.0,29.49,True,14,False
EVAL-RFQ-0155-V002,RFQ-0155,V002,Tanaka Electrical KK,43466.15,40,2.6,80.0,90.0,89.0,51.94,True,14,True
EVAL-RFQ-0155-V021,RFQ-0155,V021,Helios Micro Systems,44625.63,32,0.0,100.0,82.0,40.0,50.4,True,14,False
EVAL-RFQ-0155-V006,RFQ-0155,V006,Bright Spark Electronics Ltd,41086.92,54,7.93,59.26,72.0,61.0,41.45,True,14,False
EVAL-RFQ-0156-V004,RFQ-0156,V004,Strömberg Hydraulics AB,202016.24,10,8.77,100.0,93.0,100.0,62.11,True,14,True
EVAL-RFQ-0156-V009,RFQ-0156,V009,Fischer & Söhne KG,199618.24,26,9.85,38.46,89.0,100.0,43.28,True,14,False
EVAL-RFQ-0156-V001,RFQ-0156,V001,Kovacs Precision GmbH,217372.16,33,1.83,30.3,91.0,100.0,38.02,True,14,False
EVAL-RFQ-0156-V017,RFQ-0156,V017,Türk Makina A.Ş.,176885.2,36,20.12,27.78,73.0,61.0,37.08,True,14,False
EVAL-RFQ-0156-V007,RFQ-0156,V007,Nakamura Tooling Co.,221426.96,49,0.0,20.41,92.0,96.0,34.12,True,14,False
EVAL-RFQ-0157-V006,RFQ-0157,V006,Bright Spark Electronics Ltd,17151.15,21,20.07,100.0,72.0,61.0,58.53,True,14,True
EVAL-RFQ-0157-V013,RFQ-0157,V013,Vantage Sensors GmbH,18561.61,48,13.5,43.75,88.0,89.0,45.02,True,14,False
EVAL-RFQ-0157-V021,RFQ-0157,V021,Helios Micro Systems,18921.31,42,11.82,50.0,82.0,40.0,40.13,True,14,False
EVAL-RFQ-0157-V011,RFQ-0157,V011,Solaris Power Components,21457.74,49,0.0,42.86,70.0,54.0,32.26,True,14,False
EVAL-RFQ-0158-V017,RFQ-0158,V017,Türk Makina A.Ş.,67507.44,18,15.95,100.0,73.0,61.0,57.08,True,14,True
EVAL-RFQ-0158-V019,RFQ-0158,V019,Emerald Isle Castings Ltd,79455.56,18,1.07,100.0,87.0,75.0,55.33,True,14,False
EVAL-RFQ-0158-V007,RFQ-0158,V007,Nakamura Tooling Co.,80318.23,31,0.0,58.06,92.0,96.0,45.42,True,14,False
EVAL-RFQ-0158-V004,RFQ-0158,V004,Strömberg Hydraulics AB,75330.48,44,6.21,40.91,93.0,100.0,43.36,True,14,False
EVAL-RFQ-0158-V009,RFQ-0158,V009,Fischer & Söhne KG,74810.63,50,6.86,36.0,89.0,100.0,41.34,True,14,False
EVAL-RFQ-0158-V010,RFQ-0158,V010,Adriatic Fastenings d.o.o.,71522.93,35,10.95,51.43,74.0,61.0,40.71,False,14,False
EVAL-RFQ-0158-V024,RFQ-0158,V024,BalticTech UAB,76586.55,38,4.65,47.37,80.0,40.0,36.07,False,14,False
EVAL-RFQ-0158-V022,RFQ-0158,V022,Andean Precision SRL,70463.56,52,12.27,34.62,70.0,40.0,33.29,False,14,False
EVAL-RFQ-0159-V009,RFQ-0159,V009,Fischer & Söhne KG,19029.0,28,5.67,82.14,89.0,100.0,54.71,True,14,True
EVAL-RFQ-0159-V017,RFQ-0159,V017,Türk Makina A.Ş.,18457.0,23,8.5,100.0,73.0,61.0,54.1,True,14,False
EVAL-RFQ-0159-V019,RFQ-0159,V019,Emerald Isle Castings Ltd,20172.0,35,0.0,65.71,87.0,75.0,44.61,True,14,False
EVAL-RFQ-0159-V007,RFQ-0159,V007,Nakamura Tooling Co.,19598.0,55,2.85,41.82,92.0,96.0,41.68,True,14,False
EVAL-RFQ-0159-V024,RFQ-0159,V024,BalticTech UAB,18049.0,54,10.52,42.59,80.0,40.0,36.99,True,14,False
EVAL-RFQ-0159-V022,RFQ-0159,V022,Andean Precision SRL,18797.0,43,6.82,53.49,70.0,40.0,36.77,False,14,False
EVAL-RFQ-0160-V015,RFQ-0160,V015,Nordic Steel AS,43593.44,24,0.0,100.0,90.0,100.0,58.0,True,14,True
EVAL-RFQ-0160-V012,RFQ-0160,V012,Indra Copper Works,41160.57,27,5.58,88.89,87.4,82.0,54.58,True,14,False
EVAL-RFQ-0160-V020,RFQ-0160,V020,Rajasthan Rare Earths Ltd,42716.41,30,2.01,80.0,82.4,61.0,47.38,True,14,False
EVAL-RFQ-0160-V005,RFQ-0160,V005,Cerro Negro Metals SA,38828.68,35,10.93,68.57,75.0,68.0,46.74,True,14,False
EVAL-RFQ-0160-V023,RFQ-0160,V023,Sahara Industrial FZE,41661.73,27,4.43,88.89,68.0,40.0,46.04,True,14,False
EVAL-RFQ-0160-V014,RFQ-0160,V014,Coastal Alloys Pty Ltd,40491.11,55,7.12,43.64,79.0,68.0,38.54,False,14,False
EVAL-RFQ-0161-V006,RFQ-0161,V006,Bright Spark Electronics Ltd,135841.65,16,20.77,100.0,72.0,61.0,58.81,True,14,True
EVAL-RFQ-0161-V021,RFQ-0161,V021,Helios Micro Systems,163351.3,26,4.73,61.54,82.0,40.0,40.75,True,14,False
EVAL-RFQ-0161-V013,RFQ-0161,V013,Vantage Sensors GmbH,166388.2,46,2.96,34.78,88.0,89.0,38.12,True,14,False
EVAL-RFQ-0161-V002,RFQ-0161,V002,Tanaka Electrical KK,161424.75,55,5.85,29.09,90.0,89.0,37.97,True,14,False
EVAL-RFQ-0161-V011,RFQ-0161,V011,Solaris Power Components,165320.25,45,3.58,35.56,70.0,54.0,31.5,True,14,False
EVAL-RFQ-0161-V016,RFQ-0161,V016,Precision Arc Systems,171460.3,54,0.0,29.63,68.0,54.0,27.89,False,14,False
EVAL-RFQ-0162-V011,RFQ-0162,V011,Solaris Power Components,161078.1,15,7.0,100.0,70.0,54.0,52.2,True,14,True
EVAL-RFQ-0162-V002,RFQ-0162,V002,Tanaka Electrical KK,173204.4,20,0.0,75.0,90.0,89.0,49.4,True,14,False
EVAL-RFQ-0162-V013,RFQ-0162,V013,Vantage Sensors GmbH,167113.86,23,3.52,65.22,88.0,89.0,47.47,True,14,False
EVAL-RFQ-0162-V006,RFQ-0162,V006,Bright Spark Electronics Ltd,148488.66,32,14.27,46.88,72.0,61.0,40.27,True,14,False
EVAL-RFQ-0162-V021,RFQ-0162,V021,Helios Micro Systems,172407.6,29,0.46,51.72,82.0,40.0,36.1,True,14,False
EVAL-RFQ-0163-V009,RFQ-0163,V009,Fischer & Söhne KG,54962.18,26,16.04,100.0,89.0,100.0,64.21,True,14,True
EVAL-RFQ-0163-V001,RFQ-0163,V001,Kovacs Precision GmbH,57820.62,30,11.67,86.67,91.0,100.0,58.87,True,14,False
EVAL-RFQ-0163-V017,RFQ-0163,V017,Türk Makina A.Ş.,55778.45,26,14.79,100.0,73.0,61.0,56.62,True,14,False
EVAL-RFQ-0163-V007,RFQ-0163,V007,Nakamura Tooling Co.,61812.27,45,5.57,57.78,92.0,96.0,47.56,True,14,False
EVAL-RFQ-0163-V004,RFQ-0163,V004,Strömberg Hydraulics AB,60018.27,52,8.31,50.0,93.0,100.0,46.93,True,14,False
EVAL-RFQ-0163-V019,RFQ-0163,V019,Emerald Isle Castings Ltd,65460.07,36,0.0,72.22,87.0,75.0,46.57,False,14,False
EVAL-RFQ-0163-V024,RFQ-0163,V024,BalticTech UAB,58263.14,38,10.99,68.42,80.0,40.0,44.92,False,14,False
EVAL-RFQ-0163-V022,RFQ-0163,V022,Andean Precision SRL,54047.24,49,17.43,53.06,70.0,40.0,40.89,False,14,False
EVAL-RFQ-0164-V002,RFQ-0164,V002,Tanaka Electrical KK,144063.92,48,0.0,100.0,90.0,89.0,56.9,True,15,True
EVAL-RFQ-0164-V013,RFQ-0164,V013,Vantage Sensors GmbH,141907.48,55,1.5,87.27,88.0,89.0,53.28,True,15,False
EVAL-RFQ-0164-V006,RFQ-0164,V006,Bright Spark Electronics Ltd,136410.56,54,5.31,88.89,72.0,61.0,49.29,True,15,False
EVAL-RFQ-0165-V013,RFQ-0165,V013,Vantage Sensors GmbH,106747.52,41,5.75,90.24,88.0,89.0,55.87,True,15,True
EVAL-RFQ-0165-V011,RFQ-0165,V011,Solaris Power Components,97517.56,44,13.9,84.09,70.0,54.0,50.19,True,15,False
EVAL-RFQ-0165-V016,RFQ-0165,V016,Precision Arc Systems,113261.12,37,0.0,100.0,68.0,54.0,49.0,True,15,False
EVAL-RFQ-0165-V006,RFQ-0165,V006,Bright Spark Electronics Ltd,112690.0,40,0.5,92.5,72.0,61.0,48.45,True,15,False
EVAL-RFQ-0166-V006,RFQ-0166,V006,Bright Spark Electronics Ltd,16366.6,11,4.68,100.0,72.0,61.0,52.37,True,15,True
EVAL-RFQ-0166-V013,RFQ-0166,V013,Vantage Sensors GmbH,16957.78,18,1.24,61.11,88.0,89.0,45.33,True,15,False
EVAL-RFQ-0166-V002,RFQ-0166,V002,Tanaka Electrical KK,16920.02,21,1.46,52.38,90.0,89.0,43.2,True,15,False
EVAL-RFQ-0166-V021,RFQ-0166,V021,Helios Micro Systems,17170.18,20,0.0,55.0,82.0,40.0,36.9,True,15,False
EVAL-RFQ-0166-V011,RFQ-0166,V011,Solaris Power Components,15668.04,51,8.75,21.57,70.0,54.0,29.37,True,15,False
EVAL-RFQ-0167-V006,RFQ-0167,V006,Bright Spark Electronics Ltd,31400.32,14,13.7,100.0,72.0,61.0,55.98,True,15,True
EVAL-RFQ-0167-V002,RFQ-0167,V002,Tanaka Electrical KK,33349.12,42,8.34,33.33,90.0,89.0,40.24,True,15,False
EVAL-RFQ-0167-V021,RFQ-0167,V021,Helios Micro Systems,33902.4,28,6.82,50.0,82.0,40.0,38.13,True,15,False
EVAL-RFQ-0167-V011,RFQ-0167,V011,Solaris Power Components,36384.32,53,0.0,26.42,70.0,54.0,27.32,True,15,False
EVAL-RFQ-0168-V013,RFQ-0168,V013,Vantage Sensors GmbH,82991.76,25,0.0,100.0,88.0,89.0,56.5,True,15,True
EVAL-RFQ-0168-V002,RFQ-0168,V002,Tanaka Electrical KK,79303.08,49,4.44,51.02,90.0,89.0,43.98,True,15,False
EVAL-RFQ-0168-V006,RFQ-0168,V006,Bright Spark Electronics Ltd,68941.5,52,16.93,48.08,72.0,61.0,41.69,True,15,False
EVAL-RFQ-0169-V006,RFQ-0169,V006,Bright Spark Electronics Ltd,64647.77,13,12.58,100.0,72.0,61.0,55.53,True,15,True
EVAL-RFQ-0169-V016,RFQ-0169,V016,Precision Arc Systems,61842.77,29,16.37,44.83,68.0,54.0,39.0,True,15,False
EVAL-RFQ-0169-V021,RFQ-0169,V021,Helios Micro Systems,73949.15,35,0.0,37.14,82.0,40.0,31.54,True,15,False
EVAL-RFQ-0170-V007,RFQ-0170,V007,Nakamura Tooling Co.,51644.8,23,5.11,100.0,92.0,96.0,60.05,True,15,True
EVAL-RFQ-0170-V017,RFQ-0170,V017,Türk Makina A.Ş.,47110.4,23,13.45,100.0,73.0,61.0,56.08,True,15,False
EVAL-RFQ-0170-V009,RFQ-0170,V009,Fischer & Söhne KG,48460.8,42,10.96,54.76,89.0,100.0,48.61,True,15,False
EVAL-RFQ-0170-V022,RFQ-0170,V022,Andean Precision SRL,45785.6,35,15.88,65.71,70.0,40.0,44.07,True,15,False
EVAL-RFQ-0170-V019,RFQ-0170,V019,Emerald Isle Castings Ltd,54428.8,55,0.0,41.82,87.0,75.0,37.45,True,15,False
EVAL-RFQ-0171-V010,RFQ-0171,V010,Adriatic Fastenings d.o.o.,16636.88,17,14.11,100.0,74.0,61.0,56.54,True,15,True
EVAL-RFQ-0171-V019,RFQ-0171,V019,Emerald Isle Castings Ltd,19369.12,18,0.0,94.44,87.0,75.0,53.23,True,15,False
EVAL-RFQ-0171-V004,RFQ-0171,V004,Strömberg Hydraulics AB,18632.0,25,3.81,68.0,93.0,100.0,50.52,True,15,False
EVAL-RFQ-0171-V024,RFQ-0171,V024,BalticTech UAB,18430.72,18,4.84,94.44,80.0,40.0,50.27,True,15,False
EVAL-RFQ-0171-V022,RFQ-0171,V022,Andean Precision SRL,17348.16,20,10.43,85.0,70.0,40.0,47.67,True,15,False
EVAL-RFQ-0171-V017,RFQ-0171,V017,Türk Makina A.Ş.,17008.16,41,12.19,41.46,73.0,61.0,38.01,False,15,False
EVAL-RFQ-0172-V011,RFQ-0172,V011,Solaris Power Components,175684.35,12,6.54,100.0,70.0,54.0,52.02,True,15,True
